Date,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Company
2024-08-27,163.5,164.035,162.16,162.95,161.652760657422,4388728,1.24,1.0,JNJ
2024-08-28,163.0,165.0,162.71,163.92,162.615038520801,5187198,0.0,1.0,JNJ
2024-08-29,164.63,164.72,163.36,164.23,162.922570621469,7390125,0.0,1.0,JNJ
2024-08-30,164.12,165.98,163.81,165.86,164.53959424756,7971017,0.0,1.0,JNJ
2024-09-03,165.24,167.81,164.77,167.16,165.829244992296,6956452,0.0,1.0,JNJ
2024-09-04,167.81,168.85,166.04,167.36,166.027652799178,6568082,0.0,1.0,JNJ
2024-09-05,167.2,167.37,164.83,164.99,163.676520287622,4600392,0.0,1.0,JNJ
2024-09-06,165.18,165.9399,164.12,164.38,163.071376476631,6016884,0.0,1.0,JNJ
2024-09-09,164.84,167.405,164.47,166.61,165.283623523369,7538233,0.0,1.0,JNJ
2024-09-10,167.5,168.46,166.745,167.38,166.047493579866,6559734,0.0,1.0,JNJ
2024-09-11,166.79,166.79,164.09,164.82,163.507873651772,5920165,0.0,1.0,JNJ
2024-09-12,164.2,165.1,162.7101,164.64,163.329306625578,4541046,0.0,1.0,JNJ
2024-09-13,164.74,165.75,163.82,165.52,164.20230097586,3693548,0.0,1.0,JNJ
2024-09-16,166.36,167.25,165.78,166.99,165.660598356446,5187887,0.0,1.0,JNJ
2024-09-17,166.24,167.72,165.93,167.07,165.739961479199,5066586,0.0,1.0,JNJ
2024-09-18,166.63,168.35,165.74,166.15,164.82728556754,4722765,0.0,1.0,JNJ
2024-09-19,166.23,166.37,164.42,164.82,163.507873651772,4956119,0.0,1.0,JNJ
2024-09-20,164.3,164.87,163.55,164.16,162.85312788906,11838967,0.0,1.0,JNJ
2024-09-23,164.4,164.5,162.72,163.22,161.920611196713,4671645,0.0,1.0,JNJ
2024-09-24,162.79,163.49,161.55,162.78,161.484114021572,6041561,0.0,1.0,JNJ
2024-09-25,163.0,163.315,160.36,160.6,159.321468926554,5420011,0.0,1.0,JNJ
2024-09-26,160.24,161.54,160.02,161.39,160.105179763739,6122231,0.0,1.0,JNJ
2024-09-27,162.0,163.43,161.34,161.4,160.115100154083,7553905,0.0,1.0,JNJ
2024-09-30,161.57,162.18,160.68,162.06,160.769845916795,6010407,0.0,1.0,JNJ
2024-10-01,162.43,162.75,161.18,161.99,160.700403184386,4408019,0.0,1.0,JNJ
2024-10-02,161.51,162.12,160.65,161.17,159.886931176168,4684472,0.0,1.0,JNJ
2024-10-03,160.78,161.44,160.22,160.5,159.222265023112,4791223,0.0,1.0,JNJ
2024-10-04,159.63,160.5,158.775,160.29,159.013936825886,5331694,0.0,1.0,JNJ
2024-10-07,160.25,160.86,159.22,159.53,158.259987159733,4265971,0.0,1.0,JNJ
2024-10-08,159.49,160.245,158.95,159.69,158.418713405239,4766250,0.0,1.0,JNJ
2024-10-09,159.92,161.215,159.51,160.65,159.371070878274,6047269,0.0,1.0,JNJ
2024-10-10,161.36,161.39,159.995,160.51,159.232185413457,4793889,0.0,1.0,JNJ
2024-10-11,162.18,162.66,161.2,161.46,160.174622496148,5253459,0.0,1.0,JNJ
2024-10-14,161.4,162.14,160.9,161.6,160.313507960966,5963961,0.0,1.0,JNJ
2024-10-15,160.0,166.75,159.0,164.1,162.793605546995,10547966,0.0,1.0,JNJ
2024-10-16,164.0,164.99,162.64,164.28,162.97217257319,5982291,0.0,1.0,JNJ
2024-10-17,164.26,165.0,163.63,164.47,163.160659989728,4798238,0.0,1.0,JNJ
2024-10-18,164.89,165.2896,163.93,165.12,163.805485362096,5908012,0.0,1.0,JNJ
2024-10-21,165.1,165.25,162.31,162.83,161.533715973292,6082736,0.0,1.0,JNJ
2024-10-22,162.32,163.73,161.9,163.45,162.148780174628,5680612,0.0,1.0,JNJ
2024-10-23,162.82,166.0,162.42,165.86,164.53959424756,7442026,0.0,1.0,JNJ
2024-10-24,165.0,165.51,163.34,163.67,162.367028762198,5386525,0.0,1.0,JNJ
2024-10-25,163.68,163.92,160.61,160.88,159.599239856189,6400449,0.0,1.0,JNJ
2024-10-28,161.13,161.97,161.0,161.6,160.313507960966,4842653,0.0,1.0,JNJ
2024-10-29,161.46,162.17,160.06,160.09,158.815529019004,5216879,0.0,1.0,JNJ
2024-10-30,159.45,161.28,159.0302,160.61,159.331389316898,5820530,0.0,1.0,JNJ
2024-10-31,159.99,160.87,159.46,159.86,158.587360041089,8613860,0.0,1.0,JNJ
2024-11-01,160.58,161.06,159.88,160.13,158.85521058038,5256652,0.0,1.0,JNJ
2024-11-04,159.7,160.28,158.07,158.24,156.980256805342,4644011,0.0,1.0,JNJ
2024-11-05,157.67,158.59,156.35,158.35,157.089381099127,6547074,0.0,1.0,JNJ
2024-11-06,159.9,160.85,157.355,157.88,156.623122752953,8926601,0.0,1.0,JNJ
2024-11-07,158.47,158.75,156.51,156.73,155.48227786338,7522812,0.0,1.0,JNJ
2024-11-08,157.0,157.08,155.41,155.47,154.232308680021,8926134,0.0,1.0,JNJ
2024-11-11,155.62,157.58,154.91,155.04,153.805731895223,7146759,0.0,1.0,JNJ
2024-11-12,154.53,155.04,152.37,152.64,151.424838212635,7181408,0.0,1.0,JNJ
2024-11-13,152.5,153.51,151.4245,153.24,152.020061633282,7162233,0.0,1.0,JNJ
2024-11-14,153.18,153.5918,150.76,151.87,150.660968156138,7716385,0.0,1.0,JNJ
2024-11-15,150.9,154.43,150.9,154.0,152.774011299435,11328515,0.0,1.0,JNJ
2024-11-18,152.59,155.33,152.33,154.77,153.537881355932,7514177,0.0,1.0,JNJ
2024-11-19,153.945,153.99,152.05,153.0,151.781972265023,8233678,0.0,1.0,JNJ
2024-11-20,153.03,153.25,151.81,153.11,151.891096558808,9061274,0.0,1.0,JNJ
2024-11-21,153.62,156.06,152.81,155.5,154.262069851053,10141056,0.0,1.0,JNJ
2024-11-22,155.9,157.115,154.11,155.17,153.934696969697,8265961,0.0,1.0,JNJ
2024-11-25,155.17,157.035,155.14,155.78,154.539840780688,12256242,0.0,1.0,JNJ
2024-11-26,155.16,155.25,153.16,154.52,154.52,5683499,1.24,1.0,JNJ
2024-11-27,154.63,156.63,154.6,155.4,155.4,4140444,0.0,1.0,JNJ
2021-12-01,52.98,53.52,52.28,52.3,48.1639058320237,18724144,0.0,1.0,KO
2021-12-02,52.6,53.34,52.505,53.07,48.8730111377725,17074165,0.0,1.0,KO
2021-12-03,53.33,53.61,52.98,53.54,49.3058416490736,21064353,0.0,1.0,KO
2021-12-06,54.31,55.25,54.14,54.91,50.5674965437175,26624137,0.0,1.0,KO
2021-12-07,55.02,55.415,54.85,55.21,50.843771338165,23832724,0.0,1.0,KO
2021-12-08,55.12,55.35,54.36,55.0,50.6503789820517,18026446,0.0,1.0,KO
2021-12-09,54.75,55.13,54.585,54.86,50.5214507446429,13846415,0.0,1.0,KO
2021-12-10,55.25,56.32,55.07,56.28,51.8291514383613,23153567,0.0,1.0,KO
2021-12-13,56.98,57.93,56.955,57.76,53.1921070909692,31362827,0.0,1.0,KO
2021-12-14,57.4,58.17,57.4,57.8,53.2289437302289,24806569,0.0,1.0,KO
2021-12-15,57.93,58.25,57.65,58.06,53.4683818854168,24923791,0.0,1.0,KO
2021-12-16,57.98,58.88,57.9,58.65,54.011722314497,24696859,0.0,1.0,KO
2021-12-17,58.49,58.92,57.7,57.73,53.1644796115245,51899377,0.0,1.0,KO
2021-12-20,57.2,57.78,57.0,57.54,52.989505575041,20879477,0.0,1.0,KO
2021-12-21,57.61,57.965,57.53,57.77,53.2013162507842,15864885,0.0,1.0,KO
2021-12-22,57.71,58.19,57.49,58.18,53.5788918031958,12447436,0.0,1.0,KO
2021-12-23,58.52,58.61,57.94,58.22,53.6157284424555,11027341,0.0,1.0,KO
2021-12-27,58.0,58.69,58.0,58.65,54.011722314497,9862192,0.0,1.0,KO
2021-12-28,58.4,58.94,58.3,58.88,54.2235329902401,8982271,0.0,1.0,KO
2021-12-29,58.95,59.095,58.66,58.95,54.2879971089445,9996046,0.0,1.0,KO
2021-12-30,59.06,59.23,58.76,58.78,54.1314413920909,7703896,0.0,1.0,KO
2021-12-31,58.75,59.35,58.695,59.21,54.5274352641324,10005007,0.0,1.0,KO
2022-01-03,58.82,59.31,58.375,59.3,54.6103177024667,20188377,0.0,1.0,KO
2022-01-04,59.73,60.535,59.59,60.29,55.5220245241436,26141584,0.0,1.0,KO
2022-01-05,60.09,61.195,60.05,60.79,55.9824825148895,22507262,0.0,1.0,KO
2022-01-06,60.465,61.115,60.435,60.47,55.6877894008122,17902345,0.0,1.0,KO
2022-01-07,60.275,60.72,60.06,60.33,55.5588611634033,12307896,0.0,1.0,KO
2022-01-10,60.55,60.82,60.18,60.43,55.6509527615525,20954345,0.0,1.0,KO
2022-01-11,60.43,60.49,59.84,60.45,55.6693710811823,17591613,0.0,1.0,KO
2022-01-12,60.53,60.685,60.19,60.54,55.7522535195166,15753809,0.0,1.0,KO
2022-01-13,60.54,61.04,60.385,60.9,56.0837832728537,14317992,0.0,1.0,KO
2022-01-14,60.94,61.45,60.36,61.39,56.5350321037847,19729632,0.0,1.0,KO
2022-01-18,61.06,61.19,60.45,60.9,56.0837832728537,20616874,0.0,1.0,KO
2022-01-19,60.66,61.18,60.555,61.0,56.1758748710028,18072085,0.0,1.0,KO
2022-01-20,61.0,61.44,60.72,60.75,55.9456458756299,23002353,0.0,1.0,KO
2022-01-21,61.08,61.3,60.3982,60.45,55.6693710811823,26643161,0.0,1.0,KO
2022-01-24,59.9,60.35,58.57,59.96,55.2181222502513,30207455,0.0,1.0,KO
2022-01-25,59.36,60.045,58.69,59.82,55.0891940128425,19027109,0.0,1.0,KO
2022-01-26,59.79,60.345,59.21,59.6,54.8865924969142,19190239,0.0,1.0,KO
2022-01-27,59.88,60.925,59.5,59.65,54.9326382959888,18898682,0.0,1.0,KO
2022-01-28,59.39,60.89,58.94,60.84,56.0285283139641,19101494,0.0,1.0,KO
2022-01-31,60.3,61.14,60.15,61.01,56.1850840308178,22045321,0.0,1.0,KO
2022-02-01,60.91,61.14,60.16,60.56,55.7706718391464,20841657,0.0,1.0,KO
2022-02-02,60.62,61.27,60.56,61.18,56.3416397476714,20225579,0.0,1.0,KO
2022-02-03,60.94,61.78,60.585,61.61,56.7376336197129,19440490,0.0,1.0,KO
2022-02-04,61.49,61.68,60.57,60.96,56.1390382317432,17403729,0.0,1.0,KO
2022-02-07,61.38,61.72,60.86,61.6,56.7284244598979,17846411,0.0,1.0,KO
2022-02-08,61.83,62.325,61.74,62.0,57.0967908524947,18771748,0.0,1.0,KO
2022-02-09,62.17,62.32,60.9,61.04,56.2127115102625,23595558,0.0,1.0,KO
2022-02-10,60.36,62.3,60.2,61.38,56.5258229439697,23561530,0.0,1.0,KO
2022-02-11,61.77,61.98,60.15,60.29,55.5220245241436,22781387,0.0,1.0,KO
2022-02-14,60.16,60.79,59.28,60.68,55.8811817569254,23641310,0.0,1.0,KO
2022-02-15,60.955,61.78,60.63,60.91,56.0929924326686,13409343,0.0,1.0,KO
2022-02-16,60.86,61.395,60.555,60.9,56.0837832728537,15484660,0.0,1.0,KO
2022-02-17,60.55,62.275,60.405,62.12,57.2073007702737,21468724,0.0,1.0,KO
2022-02-18,62.12,62.82,61.99,62.54,57.5940854825003,21975023,0.0,1.0,KO
2022-02-22,62.43,62.64,61.72,62.28,57.3546473273124,21521498,0.0,1.0,KO
2022-02-23,62.24,62.33,61.34,61.59,56.719215300083,19248474,0.0,1.0,KO
2022-02-24,59.97,60.62,59.22,60.51,55.7246260400718,27207444,0.0,1.0,KO
2022-02-25,60.94,62.895,60.92,62.85,57.8795694367628,21487796,0.0,1.0,KO
2022-02-28,61.65,62.335,61.41,62.24,57.3178106880527,25879116,0.0,1.0,KO
2022-03-01,62.14,62.75,61.51,61.97,57.0691633730499,15871088,0.0,1.0,KO
2022-03-02,62.23,62.88,61.78,62.43,57.4927847245362,17319120,0.0,1.0,KO
2022-03-03,62.61,63.02,62.285,62.47,57.5296213637959,21262797,0.0,1.0,KO
2022-03-04,61.46,62.59,61.2,62.57,57.621712961945,17164633,0.0,1.0,KO
2022-03-07,62.01,62.07,60.72,61.08,56.2495481495222,29151418,0.0,1.0,KO
2022-03-08,61.45,61.54,58.59,58.66,54.0209314743119,30242133,0.0,1.0,KO
2022-03-09,59.82,59.84,58.66,58.96,54.2972062687595,23022696,0.0,1.0,KO
2022-03-10,58.48,58.66,57.5,57.88,53.3026170087483,20887284,0.0,1.0,KO
2022-03-11,57.96,58.85,57.86,57.92,53.3394536480079,19855646,0.0,1.0,KO
2022-03-14,57.97,59.035,57.97,58.54,54.3156245883893,17799380,0.44,1.0,KO
2022-03-15,59.08,59.89,58.98,59.62,55.3176894082639,18607191,0.0,1.0,KO
2022-03-16,59.78,59.935,58.605,59.46,55.1692353608751,17347253,0.0,1.0,KO
2022-03-17,59.46,60.135,59.23,60.09,55.7537731724686,15586228,0.0,1.0,KO
2022-03-18,60.3,60.3,59.705,60.1,55.7630515504304,29304511,0.0,1.0,KO
2022-03-21,60.5,61.1,60.245,60.58,56.2084136925969,17430567,0.0,1.0,KO
2022-03-22,60.93,60.95,60.055,60.8,56.4125380077566,17306023,0.0,1.0,KO
2022-03-23,60.75,60.98,59.995,60.4,56.0414028892845,15529244,0.0,1.0,KO
2022-03-24,60.64,61.02,60.455,60.98,56.579548811069,13151348,0.0,1.0,KO
2022-03-25,61.12,61.61,61.05,61.53,57.0898595989681,12064706,0.0,1.0,KO
2022-03-28,61.53,61.94,61.21,61.92,57.4517163394784,11485219,0.0,1.0,KO
2022-03-29,62.21,62.53,61.74,62.16,57.6743974105617,14720572,0.0,1.0,KO
2022-03-30,62.01,62.21,61.555,62.21,57.7207893003707,13641002,0.0,1.0,KO
2022-03-31,62.22,62.64,62.0,62.0,57.5259433631728,16822902,0.0,1.0,KO
2022-04-01,62.33,62.95,62.085,62.87,58.3331622458496,12644879,0.0,1.0,KO
2022-04-04,62.6,62.785,61.72,62.54,58.0269757731101,11506554,0.0,1.0,KO
2022-04-05,62.4,63.235,62.37,62.47,57.9620271273775,15596185,0.0,1.0,KO
2022-04-06,62.77,63.26,62.3,63.1,58.5465649389711,19267420,0.0,1.0,KO
2022-04-07,63.13,63.67,62.711,63.44,58.8620297896723,13960823,0.0,1.0,KO
2022-04-08,63.48,64.04,63.16,63.83,59.2238865301826,12703466,0.0,1.0,KO
2022-04-11,63.905,64.3,63.635,63.81,59.205329774259,12720105,0.0,1.0,KO
2022-04-12,64.38,64.805,63.89,64.56,59.9012081213941,18089907,0.0,1.0,KO
2022-04-13,64.44,64.87,64.23,64.73,60.0589405467448,11882991,0.0,1.0,KO
2022-04-14,64.96,65.57,64.82,65.02,60.328013507637,16388429,0.0,1.0,KO
2022-04-18,64.77,65.18,64.18,64.44,59.7898675858525,11679372,0.0,1.0,KO
2022-04-19,64.5,65.25,64.44,65.07,60.374405397446,11993775,0.0,1.0,KO
2022-04-20,65.44,66.24,65.4,65.96,61.2001810360464,14682923,0.0,1.0,KO
2022-04-21,65.98,67.0,65.72,66.21,61.4321404850915,15120412,0.0,1.0,KO
2022-04-22,66.08,66.34,65.18,65.25,60.5414162007585,14902199,0.0,1.0,KO
2022-04-25,67.0,67.2,64.78,65.94,61.1816242801228,25082000,0.0,1.0,KO
2022-04-26,65.52,66.367,65.04,65.05,60.3558486415224,21736142,0.0,1.0,KO
2022-04-27,65.0,66.28,65.0,65.56,60.8290459175744,16971010,0.0,1.0,KO
2022-04-28,64.66,66.28,64.5,66.19,61.4135837291679,22020524,0.0,1.0,KO
2022-04-29,65.87,66.03,64.49,64.61,59.9476000112032,20137147,0.0,1.0,KO
2022-05-02,65.28,65.31,62.58,63.44,58.8620297896723,24970311,0.0,1.0,KO
2022-05-03,63.72,63.94,62.67,63.08,58.5280081830474,21686339,0.0,1.0,KO
2022-05-04,63.0,65.12,62.94,65.03,60.3372918855988,19654974,0.0,1.0,KO
2022-05-05,64.69,65.03,64.01,64.51,59.8548162315851,20155236,0.0,1.0,KO
2022-05-06,64.2,65.31,64.07,64.74,60.0682189247066,18984019,0.0,1.0,KO
2022-05-09,64.47,65.365,64.04,64.61,59.9476000112032,20055332,0.0,1.0,KO
2022-05-10,64.5,65.32,63.85,64.01,59.390897333495,21322216,0.0,1.0,KO
2022-05-11,64.33,65.2,63.96,64.31,59.6692486723491,19648404,0.0,1.0,KO
2022-05-12,64.16,64.53,63.205,64.51,59.8548162315851,22574724,0.0,1.0,KO
2022-05-13,64.81,65.8,64.12,65.72,60.9774999649632,16166956,0.0,1.0,KO
2022-05-16,65.44,66.38,65.44,65.96,61.2001810360464,13223177,0.0,1.0,KO
2022-05-17,66.1,66.1,65.01,65.78,61.033170232734,21300589,0.0,1.0,KO
2022-05-18,65.42,65.52,60.9639,61.2,56.7836731262287,31437307,0.0,1.0,KO
2022-05-19,60.96,60.96,59.66,60.0,55.6702677708124,31493882,0.0,1.0,KO
2022-05-20,60.49,61.235,59.66,60.98,56.579548811069,29133763,0.0,1.0,KO
2022-05-23,61.65,63.1,61.59,62.86,58.3238838678878,19406880,0.0,1.0,KO
2022-05-24,62.88,64.19,62.75,64.02,59.4001757114568,16154240,0.0,1.0,KO
2022-05-25,64.0,64.475,63.6,64.07,59.4465676012658,15360489,0.0,1.0,KO
2022-05-26,64.07,65.095,63.96,64.3,59.6599702943873,16159829,0.0,1.0,KO
2022-05-27,64.26,64.83,64.14,64.68,60.0125486569358,17708983,0.0,1.0,KO
2022-05-31,64.08,64.315,63.05,63.38,58.8063595219015,43159048,0.0,1.0,KO
2022-06-01,63.42,63.68,62.13,63.07,58.5187298050856,15408313,0.0,1.0,KO
2022-06-02,63.18,63.735,62.11,63.73,59.1311027505646,14585979,0.0,1.0,KO
2022-06-03,63.57,63.625,62.81,62.97,58.4259460254676,13539857,0.0,1.0,KO
2022-06-06,63.33,63.77,62.66,62.87,58.3331622458496,15112806,0.0,1.0,KO
2022-06-07,62.38,63.365,62.22,63.25,58.6857406083981,17886319,0.0,1.0,KO
2022-06-08,62.99,63.21,62.555,62.89,58.3517190017732,10211450,0.0,1.0,KO
2022-06-09,62.87,63.35,61.78,61.8,57.3403758039368,13391880,0.0,1.0,KO
2022-06-10,61.01,61.885,60.4601,61.41,56.9785190634265,14973493,0.0,1.0,KO
2022-06-13,60.75,62.291,60.67,61.34,56.9135704176939,23064194,0.0,1.0,KO
2022-06-14,60.73,60.89,58.655,59.23,55.3640812980729,24620023,0.44,1.0,KO
2022-06-15,60.0,60.635,58.97,59.67,55.7753626718895,19684697,0.0,1.0,KO
2022-06-16,58.64,59.52,58.2528,59.07,55.2145244348669,15053843,0.0,1.0,KO
2022-06-17,59.7,60.125,59.13,59.43,55.5510273770804,34781917,0.0,1.0,KO
2022-06-21,59.49,60.88,59.01,60.7,56.7381349787781,17705019,0.0,1.0,KO
2022-06-22,60.6,61.445,60.315,61.15,57.158763656545,15209869,0.0,1.0,KO
2022-06-23,61.3,61.91,61.2263,61.88,57.8411168449224,17190869,0.0,1.0,KO
2022-06-24,62.11,63.06,62.11,63.04,58.9254041031659,18147070,0.0,1.0,KO
2022-06-27,62.98,63.2867,62.63,62.91,58.803889151811,12142112,0.0,1.0,KO
2022-06-28,63.08,63.76,62.105,62.28,58.2150090029374,13181559,0.0,1.0,KO
2022-06-29,62.54,63.11,62.43,62.73,58.6356376807043,11795511,0.0,1.0,KO
2022-06-30,62.32,63.1144,62.16,62.91,58.803889151811,15514153,0.0,1.0,KO
2022-07-01,63.12,64.45,62.82,64.38,60.1779428325162,15143204,0.0,1.0,KO
2022-07-05,64.18,64.18,62.415,63.28,59.1497393979749,15925029,0.0,1.0,KO
2022-07-06,63.6,64.09,63.19,63.41,59.2712543493298,13450506,0.0,1.0,KO
2022-07-07,63.26,63.58,62.7,62.91,58.803889151811,14828434,0.0,1.0,KO
2022-07-08,63.03,63.42,62.88,63.14,59.0188771426697,11311461,0.0,1.0,KO
2022-07-11,62.99,63.46,62.585,62.94,58.8319310636622,12704111,0.0,1.0,KO
2022-07-12,63.0,63.45,62.47,62.67,58.579553857002,14731072,0.0,1.0,KO
2022-07-13,62.33,63.0,61.9811,62.38,58.3084820424412,13145291,0.0,1.0,KO
2022-07-14,61.33,62.25,61.3,62.18,58.1215359634337,14433044,0.0,1.0,KO
2022-07-15,62.75,62.97,62.07,62.5,58.4206496898457,21968418,0.0,1.0,KO
2022-07-18,62.52,62.56,61.51,61.65,57.6261288540638,10780844,0.0,1.0,KO
2022-07-19,62.09,62.65,61.925,62.53,58.4486916016968,10998234,0.0,1.0,KO
2022-07-20,62.4,62.58,61.145,61.5,57.4859192948081,11010454,0.0,1.0,KO
2022-07-21,61.26,61.875,60.79,61.36,57.3550570395029,11959622,0.0,1.0,KO
2022-07-22,61.38,61.87,61.32,61.59,57.5700450303615,11644691,0.0,1.0,KO
2022-07-25,61.55,62.3,61.31,62.19,58.130883267384,14941652,0.0,1.0,KO
2022-07-26,62.75,63.8,62.53,63.21,59.0843082703223,20117950,0.0,1.0,KO
2022-07-27,62.88,63.185,61.785,63.01,58.8973621913148,12142874,0.0,1.0,KO
2022-07-28,62.92,64.245,62.89,64.06,59.8788291061042,10837003,0.0,1.0,KO
2022-07-29,63.71,64.29,63.63,64.17,59.9816494495583,13734236,0.0,1.0,KO
2022-08-01,64.09,65.04,64.03,64.52,60.3088050878215,12831535,0.0,1.0,KO
2022-08-02,64.59,64.6,63.43,63.64,59.4862423401884,15241904,0.0,1.0,KO
2022-08-03,63.55,64.095,63.31,63.92,59.747966850799,11316985,0.0,1.0,KO
2022-08-04,63.64,63.73,62.92,63.67,59.5142842520396,11795647,0.0,1.0,KO
2022-08-05,63.63,63.63,62.67,63.38,59.2432124374787,10445393,0.0,1.0,KO
2022-08-08,63.5,63.81,62.75,62.97,58.8599729755133,9166673,0.0,1.0,KO
2022-08-09,63.18,63.31,62.85,63.05,58.9347514071163,7910877,0.0,1.0,KO
2022-08-10,63.63,63.79,63.1,63.65,59.4955896441388,8857253,0.0,1.0,KO
2022-08-11,63.69,63.99,63.08,63.22,59.0936555742727,8507766,0.0,1.0,KO
2022-08-12,63.43,63.76,63.09,63.7,59.5423261638907,9489284,0.0,1.0,KO
2022-08-15,63.64,64.69,63.57,64.5,60.2901104799207,9863332,0.0,1.0,KO
2022-08-16,64.57,65.23,64.33,65.03,60.7855175892906,9569616,0.0,1.0,KO
2022-08-17,64.83,65.22,64.76,64.88,60.645308030035,8144045,0.0,1.0,KO
2022-08-18,64.96,65.35,64.71,65.22,60.9631163643477,6532028,0.0,1.0,KO
2022-08-19,65.205,65.47,64.96,65.17,60.9163798445959,8921062,0.0,1.0,KO
2022-08-22,64.84,64.92,63.99,64.2,60.0096913614095,9087893,0.0,1.0,KO
2022-08-23,63.82,64.37,63.68,64.27,60.0751224890621,8443752,0.0,1.0,KO
2022-08-24,64.24,64.575,64.05,64.36,60.1592482246155,6844730,0.0,1.0,KO
2022-08-25,64.36,64.705,63.9,64.67,60.4490146470771,7913869,0.0,1.0,KO
2022-08-26,64.73,64.8,62.98,63.11,58.9908352308186,10089513,0.0,1.0,KO
2022-08-29,62.685,63.025,62.41,62.73,58.6356376807043,8972384,0.0,1.0,KO
2022-08-30,62.91,62.91,61.9937,62.15,58.0934940515825,8456837,0.0,1.0,KO
2022-08-31,62.38,62.53,61.7,61.71,57.682212677766,14633568,0.0,1.0,KO
2022-09-01,61.58,62.04,61.29,62.0,57.9532844923269,14939684,0.0,1.0,KO
2022-09-02,62.39,62.77,60.895,61.15,57.158763656545,11809821,0.0,1.0,KO
2022-09-06,61.29,61.965,60.99,61.18,57.1868055683961,12166862,0.0,1.0,KO
2022-09-07,61.32,62.49,61.32,62.31,58.2430509147885,13290711,0.0,1.0,KO
2022-09-08,62.08,62.3,61.34,62.12,58.0654521397314,17193460,0.0,1.0,KO
2022-09-09,62.17,62.88,61.855,62.32,58.2523982187389,11855886,0.0,1.0,KO
2022-09-12,62.43,62.81,62.27,62.5,58.4206496898457,13026935,0.0,1.0,KO
2022-09-13,62.2,62.22,60.28,60.47,56.5231469879195,18532832,0.0,1.0,KO
2022-09-14,60.64,61.08,60.44,60.79,56.8222607143315,12881592,0.0,1.0,KO
2022-09-15,60.4,60.4,59.36,59.53,56.0557817904007,11451927,0.44,1.0,KO
2022-09-16,59.66,59.795,59.11,59.54,56.0651981824367,20493535,0.0,1.0,KO
2022-09-19,59.39,60.1,59.225,59.99,56.4889358240574,12596248,0.0,1.0,KO
2022-09-20,59.68,60.03,59.315,59.9,56.4041882957333,11984607,0.0,1.0,KO
2022-09-21,60.14,60.7,59.39,59.4,55.9333686939325,14165341,0.0,1.0,KO
2022-09-22,59.55,59.73,59.2,59.26,55.8015392054283,11380964,0.0,1.0,KO
2022-09-23,58.96,59.1,58.0,58.6,55.1800573310513,14824047,0.0,1.0,KO
2022-09-26,58.49,58.57,57.685,57.87,54.4926607124221,18670050,0.0,1.0,KO
2022-09-27,58.08,58.37,56.31,56.38,53.0896182990558,23829348,0.0,1.0,KO
2022-09-28,56.66,57.25,55.91,56.98,53.6546018212167,21480149,0.0,1.0,KO
2022-09-29,57.09,57.29,56.0,56.57,53.2685297477401,14570701,0.0,1.0,KO
2022-09-30,56.87,57.13,56.0,56.02,52.7506281857592,16124618,0.0,1.0,KO
2022-10-03,56.36,56.85,56.06,56.65,53.3438608840282,16277620,0.0,1.0,KO
2022-10-04,56.95,57.81,56.46,56.78,53.4662739804964,18861431,0.0,1.0,KO
2022-10-05,56.5,56.65,55.51,56.24,52.9577888105516,14324851,0.0,1.0,KO
2022-10-06,56.0,56.1,54.87,55.03,51.8184053741937,17192843,0.0,1.0,KO
2022-10-07,54.99,55.09,54.25,54.51,51.3287529883209,11479799,0.0,1.0,KO
2022-10-10,54.6,54.96,54.015,54.39,51.2157562838887,10239123,0.0,1.0,KO
2022-10-11,54.46,55.22,54.24,54.48,51.3005038122128,14303920,0.0,1.0,KO
2022-10-12,55.23,56.0365,55.04,55.14,51.9219856865899,18377448,0.0,1.0,KO
2022-10-13,54.48,56.08,54.26,55.87,52.609382305219,16220718,0.0,1.0,KO
2022-10-14,56.29,56.47,54.94,54.98,51.7713234140136,16001400,0.0,1.0,KO
2022-10-17,55.63,56.215,55.57,55.69,52.4398872485707,13721426,0.0,1.0,KO
2022-10-18,56.31,56.78,56.1009,56.44,53.1461166512719,11823119,0.0,1.0,KO
2022-10-19,56.31,56.54,55.73,55.96,52.6941298335431,10182286,0.0,1.0,KO
2022-10-20,55.77,55.92,54.96,55.08,51.8654873343738,16905147,0.0,1.0,KO
2022-10-21,55.0,56.105,54.985,55.96,52.6941298335431,15034054,0.0,1.0,KO
2022-10-24,56.64,57.73,56.57,57.57,54.2101689513417,17416681,0.0,1.0,KO
2022-10-25,59.04,59.11,57.75,58.95,55.5096310523118,28829930,0.0,1.0,KO
2022-10-26,59.01,59.78,58.86,59.39,55.9239523018965,15841374,0.0,1.0,KO
2022-10-27,59.77,59.84,59.375,59.53,56.0557817904007,16026117,0.0,1.0,KO
2022-10-28,59.57,60.91,59.47,60.76,57.2139980108306,12888859,0.0,1.0,KO
2022-10-31,60.51,60.57,59.67,59.85,56.3571063355532,14016378,0.0,1.0,KO
2022-11-01,60.03,60.29,59.37,59.64,56.1593621027969,10659459,0.0,1.0,KO
2022-11-02,59.64,60.23,58.77,58.81,55.3778015638076,14551132,0.0,1.0,KO
2022-11-03,58.11,58.9972,58.1,58.78,55.3495523876995,9193970,0.0,1.0,KO
2022-11-04,59.3,59.585,58.56,59.26,55.8015392054283,9726126,0.0,1.0,KO
2022-11-07,59.26,59.77,59.24,59.49,56.0181162222566,8849704,0.0,1.0,KO
