Date,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient
2022-06-21,94.9,95.45,93.265,93.29,92.5616742216137,16649792,0.0000,1.0
2022-06-22,92.17,94.61,92.01,93.5,92.7700347274186,11415080,0.0000,1.0
2022-06-23,93.96,94.65,92.07,94.3,93.5637890352467,11348816,0.0000,1.0
2022-06-24,95.45,98.5671,95.4,97.78,97.0166202742993,11681152,0.0000,1.0
2022-06-27,98.22,98.23,95.8001,96.61,95.8557545991006,10793748,0.0000,1.0
2022-06-28,99.74,100.4,95.78,95.92,95.1711415085988,16838236,0.0000,1.0
2022-06-29,95.95,96.201,94.53,95.65,94.9032494297068,8653197,0.0000,1.0
2022-06-30,94.42,95.44,92.5443,94.4,93.6630083237253,10983520,0.0000,1.0
2022-07-01,94.24,96.3107,93.98,96.14,95.3894239432516,10543380,0.0000,1.0
2022-07-05,94.26,97.23,92.31,97.18,96.4213045434282,10674623,0.0000,1.0
2022-07-06,97.53,98.19,95.4,96.08,95.3298923701644,8640229,0.0000,1.0
2022-07-07,96.9,97.53,95.93,97.43,96.6693527646245,7813050,0.0000,1.0
2022-07-08,96.57,97.12,95.349,95.86,95.1116099355117,7717297,0.0000,1.0
2022-07-11,95.0,95.3375,93.43,93.64,92.9089417312885,7650632,0.0000,1.0
2022-07-12,93.58,95.25,93.31,93.6,92.8692540158971,8665299,0.0000,1.0
2022-07-13,92.12,93.2487,91.01,92.94,92.2144067119388,12006434,0.0000,1.0
2022-07-14,91.48,92.04,90.23,91.84,91.1229945386751,11146426,0.0000,1.0
2022-07-15,92.91,95.32,92.7,95.2,94.4567626315534,14946733,0.0000,1.0
2022-07-18,96.36,97.27,95.31,95.7,94.9528590739461,10430405,0.0000,1.0
2022-07-19,96.68,99.85,96.68,99.61,98.8323332534563,13683360,0.0000,1.0
2022-07-20,100.25,104.26,99.9538,103.35,102.543134642553,15112718,0.0000,1.0
2022-07-21,102.71,104.25,101.61,104.18,103.366654736925,8611311,0.0000,1.0
2022-07-22,103.28,104.5661,102.11,102.72,101.918053125138,7803460,0.0000,1.0
2022-07-25,102.78,103.39,101.81,102.69,101.888287338595,6726685,0.0000,1.0
2022-07-26,102.14,102.36,99.56,99.78,99.0010060438698,6346629,0.0000,1.0
2022-07-27,100.97,103.65,100.81,103.5,102.691963575271,9445183,0.0000,1.0
2022-07-28,103.245,104.97,102.71,104.9,104.08103361397,7970282,0.0000,1.0
2022-07-29,105.14,106.34,103.37,106.1,105.271665075712,10320043,0.0000,1.0
2022-08-01,104.87,106.65,103.8601,106.22,105.390728221887,7769658,0.0000,1.0
2022-08-02,105.74,106.36,104.62,104.71,103.892516965861,9093020,0.0000,1.0
2022-08-03,105.73,109.7,105.73,109.02,108.168868299285,11243033,0.0000,1.0
2022-08-04,108.92,109.45,107.66,108.12,107.275894702979,7322411,0.0000,1.0
2022-08-05,106.81,107.7,105.37,106.63,105.797527304649,10099976,0.0000,1.0
2022-08-08,108.205,111.23,107.9,109.11,108.258165658916,13045407,0.0000,1.0
2022-08-09,109.22,109.22,107.03,108.13,107.285816631826,8776524,0.0000,1.0
2022-08-10,112.48,112.67,109.91,112.43,111.552246036403,26398688,0.0000,1.0
2022-08-11,122.21,123.268,117.3309,117.69,116.771180610373,50375019,0.0000,1.0
2022-08-12,119.0,121.61,118.9201,121.57,120.62088900334,21964785,0.0000,1.0
2022-08-15,121.0,125.96,120.99,124.26,123.289887863412,24628324,0.0000,1.0
2022-08-16,124.73,126.48,123.45,124.96,123.984422882762,14607300,0.0000,1.0
2022-08-17,123.45,124.48,122.57,122.81,121.851208180474,9140896,0.0000,1.0
