Date,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient
2022-06-06,215.45,217.58,212.09,212.94,208.798019142813,3965080,0.0000,1.0
2022-06-07,211.12,214.97,210.72,214.5,210.327674960709,4493312,0.0000,1.0
2022-06-08,213.76,215.57,212.83,213.5,209.347126359494,3646279,0.0000,1.0
2022-06-09,212.59,213.71,206.02,206.11,202.100872196512,5140550,0.0000,1.0
2022-06-10,201.65,203.42,199.18,199.51,195.62925142849,5163771,0.0000,1.0
2022-06-13,192.99,195.89,191.08,192.26,188.520274069678,7119242,0.0000,1.0
2022-06-14,192.72,194.34,191.75,193.52,189.755765307209,6441168,0.0000,1.0
2022-06-15,195.98,198.83,192.23,196.16,192.344413614418,6490000,0.0000,1.0
2022-06-16,191.41,191.87,187.53,189.05,185.372713059777,9887176,0.0000,1.0
2022-06-17,186.93,191.3053,185.91,190.01,186.314039716943,15089338,0.0000,1.0
2022-06-21,195.71,196.73,193.73,194.39,190.608842590267,6241638,0.0000,1.0
2022-06-22,191.25,196.39,191.03,193.82,190.049929887574,5139086,0.0000,1.0
2022-06-23,196.14,197.46,193.45,196.64,192.815076943002,4752787,0.0000,1.0
2022-06-24,197.73,205.64,197.51,205.51,201.512543035782,7754785,0.0000,1.0
2022-06-27,205.75,207.09,202.6149,203.56,199.600473263412,6121223,0.0000,1.0
2022-06-28,204.0,206.79,197.5,198.12,194.2662888728,4372458,0.0000,1.0
2022-06-29,197.32,200.64,197.32,199.5,195.619445942478,4324567,0.0000,1.0
2022-06-30,195.37,198.85,192.85,196.89,193.060214093305,7045200,0.0000,1.0
2022-07-01,196.79,199.8,194.71,199.18,195.305670390089,4131776,0.0000,1.0
2022-07-05,196.23,200.57,194.14,200.54,196.639216487742,4110884,0.0000,1.0
2022-07-06,200.0,202.51,198.665,201.12,197.207934676447,4111355,0.0000,1.0
2022-07-07,202.54,203.43,200.04,202.8,198.855256326489,4650703,0.0000,1.0
2022-07-08,202.32,204.1,200.46,203.57,199.610278749425,3621759,0.0000,1.0
2022-07-11,202.0,206.74,202.0,205.06,201.071296165236,5366255,0.0000,1.0
2022-07-12,203.25,208.12,202.76,204.82,200.835964500944,6779493,0.0000,1.0
2022-07-13,200.43,205.57,199.5,204.15,200.178996938129,7597330,0.0000,1.0
2022-07-14,200.0,206.08,197.98,205.91,201.904762476269,5605463,0.0000,1.0
2022-07-15,209.37,211.71,207.18,210.04,205.954428199288,7245682,0.0000,1.0
2022-07-18,211.5,212.91,206.64,207.21,203.179475657849,4648889,0.0000,1.0
2022-07-19,208.22,214.11,207.9,213.66,209.504014135688,4927142,0.0000,1.0
2022-07-20,212.0,214.13,211.21,213.37,209.219655041336,4460290,0.0000,1.0
2022-07-21,213.15,216.9,212.73,216.19,211.984802096763,4801270,0.0000,1.0
2022-07-22,217.93,218.07,212.12,213.7,209.543236079737,5071466,0.0000,1.0
2022-07-25,214.58,214.8,211.62,214.27,210.10214878243,4357203,0.0000,1.0
2022-07-26,213.85,215.15,211.75,212.49,208.356772272266,6140989,0.0000,1.0
2022-07-27,210.77,216.85,201.2,210.47,206.376064097811,17432242,0.0000,1.0
2022-07-28,210.64,212.72,207.92,211.35,207.238946866881,7477062,0.0000,1.0
2022-07-29,212.0,214.16,209.83,212.11,207.984163803804,6059699,0.0000,1.0
2022-08-01,208.45,213.985,207.56,211.36,207.248752352893,8028363,0.0000,1.0
2022-08-02,207.8,208.8379,203.93,206.26,202.247954486694,9939408,0.0000,1.0
2022-08-03,207.99,210.33,206.88,208.48,204.424772381392,9520093,0.0000,1.0
2022-08-04,210.53,214.88,208.55,213.47,209.317709901457,6789745,0.0000,1.0
2022-08-05,210.71,215.95,210.5,215.87,211.671026544374,5553727,0.0000,1.0
2022-08-08,215.23,216.63,212.0488,213.32,209.170627611275,4065782,0.0000,1.0
2022-08-09,212.0,213.45,209.75,210.26,206.170148891556,4596766,0.0000,1.0
2022-08-10,214.83,214.84,211.31,212.1,207.974358317792,5746447,0.0000,1.0
2022-08-11,213.29,213.5,210.59,211.08,207.341904470008,6639640,0.3750,1.0
2022-08-12,213.0,213.22,210.1,211.33,207.587477125482,6443688,0.0000,1.0
